protocol,medium,cc,bandwidth,rtt
QUIC,wired,BBR,10mbps,4.194617
QUIC,wired,BBR,10mbps,4.163584
QUIC,wired,BBR,10mbps,4.808086
QUIC,wired,BBR,10mbps,4.956638
QUIC,wired,BBR,10mbps,5.528097
QUIC,wired,BBR,10mbps,5.105206
QUIC,wired,BBR,10mbps,5.423446
QUIC,wired,BBR,10mbps,5.035317
QUIC,wired,BBR,10mbps,5.346639
QUIC,wired,BBR,10mbps,4.772607
QUIC,wired,BBR,10mbps,4.250445
QUIC,wired,BBR,10mbps,4.212388
QUIC,wired,BBR,10mbps,4.180369
QUIC,wired,BBR,10mbps,4.58296
QUIC,wired,BBR,10mbps,5.161342
QUIC,wired,BBR,10mbps,5.41763
QUIC,wired,BBR,10mbps,4.8290153
QUIC,wired,BBR,10mbps,4.286963
QUIC,wired,BBR,10mbps,4.257266
QUIC,wired,BBR,10mbps,4.214605
QUIC,wired,BBR,10mbps,4.598959
QUIC,wired,BBR,10mbps,5.1753488
QUIC,wired,BBR,10mbps,5.4306707
QUIC,wired,BBR,10mbps,4.848527
QUIC,wired,BBR,10mbps,4.308842
QUIC,wired,BBR,10mbps,4.274657
QUIC,wired,BBR,10mbps,4.2342563
QUIC,wired,BBR,10mbps,4.6237793
QUIC,wired,BBR,10mbps,5.198887
QUIC,wired,BBR,10mbps,5.4465203
QUIC,wired,BBR,10mbps,4.865604
QUIC,wired,BBR,10mbps,4.31577
QUIC,wired,BBR,10mbps,4.2933702
QUIC,wired,BBR,10mbps,4.511327
QUIC,wired,BBR,10mbps,5.0133533
QUIC,wired,BBR,10mbps,4.466097
QUIC,wired,BBR,10mbps,4.285163
QUIC,wired,BBR,10mbps,4.380562
QUIC,wired,BBR,10mbps,4.757939
QUIC,wired,BBR,10mbps,5.316243
QUIC,wired,BBR,10mbps,4.890306
QUIC,wired,BBR,10mbps,4.778117
QUIC,wired,BBR,10mbps,4.968272
QUIC,wired,BBR,10mbps,5.383866
QUIC,wired,BBR,10mbps,4.7846723
QUIC,wired,BBR,10mbps,4.528736
QUIC,wired,BBR,10mbps,4.615976
QUIC,wired,BBR,10mbps,4.941041
QUIC,wired,BBR,10mbps,5.481761
QUIC,wired,BBR,10mbps,5.008168
QUIC,wired,BBR,10mbps,4.9018817
QUIC,wired,BBR,10mbps,5.06216
QUIC,wired,BBR,10mbps,5.4739656
QUIC,wired,BBR,10mbps,4.8628397
QUIC,wired,BBR,10mbps,4.6280084
QUIC,wired,BBR,10mbps,4.669404
QUIC,wired,BBR,10mbps,5.0096016
QUIC,wired,BBR,10mbps,5.531451
QUIC,wired,BBR,10mbps,5.0909142
QUIC,wired,BBR,10mbps,4.819896
QUIC,wired,BBR,10mbps,5.015109
QUIC,wired,BBR,10mbps,5.43611
QUIC,wired,BBR,10mbps,5.006289
QUIC,wired,BBR,10mbps,4.604572
QUIC,wired,BBR,10mbps,4.6848903
QUIC,wired,BBR,10mbps,5.006183
QUIC,wired,BBR,10mbps,5.5380607
QUIC,wired,BBR,10mbps,5.062656
QUIC,wired,BBR,10mbps,4.946832
QUIC,wired,BBR,10mbps,5.09305
QUIC,wired,BBR,10mbps,5.4721503
QUIC,wired,BBR,10mbps,4.889355
QUIC,wired,BBR,10mbps,4.9495616
QUIC,wired,BBR,10mbps,5.2239594
QUIC,wired,BBR,10mbps,5.217009
QUIC,wired,BBR,10mbps,5.445974
QUIC,wired,BBR,10mbps,4.999014
QUIC,wired,BBR,10mbps,4.622958
QUIC,wired,BBR,10mbps,4.533764
QUIC,wired,BBR,10mbps,4.7516
QUIC,wired,BBR,10mbps,5.199451
QUIC,wired,BBR,10mbps,4.649958
QUIC,wired,BBR,10mbps,4.41747
QUIC,wired,BBR,10mbps,4.5124702
QUIC,wired,BBR,10mbps,4.846335
QUIC,wired,BBR,10mbps,5.392966
QUIC,wired,BBR,10mbps,4.952844
QUIC,wired,BBR,10mbps,4.713644
QUIC,wired,BBR,10mbps,4.477521
QUIC,wired,BBR,10mbps,4.69703
QUIC,wired,BBR,10mbps,5.1444664
QUIC,wired,BBR,10mbps,5.580266
QUIC,wired,BBR,10mbps,5.791824
QUIC,wired,BBR,10mbps,5.336626
QUIC,wired,BBR,10mbps,4.9164143
QUIC,wired,BBR,10mbps,5.114324
QUIC,wired,BBR,10mbps,5.4879684
QUIC,wired,BBR,10mbps,5.5648437
QUIC,wired,BBR,10mbps,5.930066
QUIC,wired,BBR,10mbps,5.260889
QUIC,wired,BBR,10mbps,4.971958
QUIC,wired,BBR,10mbps,4.9738383
QUIC,wired,BBR,10mbps,5.284338
QUIC,wired,BBR,10mbps,5.766455
QUIC,wired,BBR,10mbps,5.290405
QUIC,wired,BBR,10mbps,6.550512
QUIC,wired,BBR,10mbps,6.643245
QUIC,wired,BBR,10mbps,7.611787
QUIC,wired,BBR,10mbps,8.749918
QUIC,wired,BBR,10mbps,8.730131
QUIC,wired,BBR,10mbps,8.942268
QUIC,wired,BBR,10mbps,8.782257
QUIC,wired,BBR,10mbps,8.6167555
QUIC,wired,BBR,10mbps,8.462498
QUIC,wired,BBR,10mbps,9.382488
QUIC,wired,BBR,10mbps,9.9100895
QUIC,wired,BBR,10mbps,10.370651
QUIC,wired,BBR,10mbps,9.996249
QUIC,wired,BBR,10mbps,9.758654
QUIC,wired,BBR,10mbps,9.621891
QUIC,wired,BBR,10mbps,9.326923
QUIC,wired,BBR,10mbps,9.970005
QUIC,wired,BBR,10mbps,9.682441
QUIC,wired,BBR,10mbps,10.443622
QUIC,wired,BBR,10mbps,10.188122
QUIC,wired,BBR,10mbps,10.878323
QUIC,wired,BBR,10mbps,11.492394
QUIC,wired,BBR,10mbps,11.091664
QUIC,wired,BBR,10mbps,11.663901
QUIC,wired,BBR,10mbps,12.101058
QUIC,wired,BBR,10mbps,12.497815
QUIC,wired,BBR,10mbps,12.025393
QUIC,wired,BBR,10mbps,12.493234
QUIC,wired,BBR,10mbps,11.8639345
QUIC,wired,BBR,10mbps,12.356653
QUIC,wired,BBR,10mbps,12.1297
QUIC,wired,BBR,10mbps,11.681011
QUIC,wired,BBR,10mbps,11.548075
QUIC,wired,BBR,10mbps,10.638762
QUIC,wired,BBR,10mbps,10.095506
QUIC,wired,BBR,10mbps,9.0677595
QUIC,wired,BBR,10mbps,8.971804
QUIC,wired,BBR,10mbps,7.9447713
QUIC,wired,BBR,10mbps,7.293704
QUIC,wired,BBR,10mbps,7.03293
QUIC,wired,BBR,10mbps,7.0546913
QUIC,wired,BBR,10mbps,7.334641
QUIC,wired,BBR,10mbps,6.6386933
QUIC,wired,BBR,10mbps,6.454898
QUIC,wired,BBR,10mbps,6.270359
QUIC,wired,BBR,10mbps,6.3637447
QUIC,wired,BBR,10mbps,5.792127
QUIC,wired,BBR,10mbps,5.45484
QUIC,wired,BBR,10mbps,5.409603
QUIC,wired,BBR,10mbps,4.813773
QUIC,wired,BBR,10mbps,4.2599187
QUIC,wired,BBR,10mbps,4.375245
QUIC,wired,BBR,10mbps,4.317383
QUIC,wired,BBR,10mbps,4.571095
QUIC,wired,BBR,10mbps,5.0437407
QUIC,wired,BBR,10mbps,4.4997163
QUIC,wired,BBR,10mbps,4.274135
QUIC,wired,BBR,10mbps,4.411072
QUIC,wired,BBR,10mbps,3.9328682
QUIC,wired,BBR,10mbps,4.375328
QUIC,wired,BBR,10mbps,4.0923834
QUIC,wired,BBR,10mbps,3.81524
QUIC,wired,BBR,10mbps,4.252217
QUIC,wired,BBR,10mbps,3.822288
QUIC,wired,BBR,10mbps,4.101338
QUIC,wired,BBR,10mbps,4.646679
QUIC,wired,BBR,10mbps,4.15376
QUIC,wired,BBR,10mbps,3.881281
QUIC,wired,BBR,10mbps,3.9152932
QUIC,wired,BBR,10mbps,4.341311
QUIC,wired,BBR,10mbps,3.923617
QUIC,wired,BBR,10mbps,4.4786277
QUIC,wired,BBR,10mbps,4.17185
QUIC,wired,BBR,10mbps,4.006427
QUIC,wired,BBR,10mbps,4.1595163
QUIC,wired,BBR,10mbps,4.4039397
QUIC,wired,BBR,10mbps,4.089782
QUIC,wired,BBR,10mbps,3.801066
QUIC,wired,BBR,10mbps,3.847636
QUIC,wired,BBR,10mbps,4.117809
QUIC,wired,BBR,10mbps,6.169561
QUIC,wired,BBR,10mbps,5.4619026
QUIC,wired,BBR,10mbps,5.150576
QUIC,wired,BBR,10mbps,5.1293697
QUIC,wired,BBR,10mbps,5.405183
QUIC,wired,BBR,10mbps,5.870029
QUIC,wired,BBR,10mbps,5.37608
QUIC,wired,BBR,10mbps,5.1918693
QUIC,wired,BBR,10mbps,5.3268776
QUIC,wired,BBR,10mbps,5.700507
QUIC,wired,BBR,10mbps,5.0781307
QUIC,wired,BBR,10mbps,4.5101566
QUIC,wired,BBR,10mbps,4.45579
QUIC,wired,BBR,10mbps,4.6551557
QUIC,wired,BBR,10mbps,5.132483
QUIC,wired,BBR,10mbps,4.5577826
QUIC,wired,BBR,10mbps,4.353799
QUIC,wired,BBR,10mbps,4.434295
QUIC,wired,BBR,10mbps,4.80869
QUIC,wired,BBR,10mbps,5.3459473
QUIC,wired,BBR,10mbps,4.913786
QUIC,wired,BBR,10mbps,4.800002
QUIC,wired,BBR,10mbps,4.995849
QUIC,wired,BBR,10mbps,5.41222
QUIC,wired,BBR,10mbps,4.8400793
QUIC,wired,BBR,10mbps,4.466435
QUIC,wired,BBR,10mbps,4.7120733
QUIC,wired,BBR,10mbps,4.2153788
QUIC,wired,BBR,10mbps,4.5946946
QUIC,wired,BBR,10mbps,5.166056
QUIC,wired,BBR,10mbps,4.7410583
QUIC,wired,BBR,10mbps,4.666407
QUIC,wired,BBR,10mbps,4.573248
QUIC,wired,BBR,10mbps,4.921655
QUIC,wired,BBR,10mbps,5.449759
QUIC,wired,BBR,10mbps,5.668894
QUIC,wired,BBR,10mbps,5.057596
QUIC,wired,BBR,10mbps,4.475676
QUIC,wired,BBR,10mbps,4.433738
QUIC,wired,BBR,10mbps,4.635413
QUIC,wired,BBR,10mbps,5.1134167
QUIC,wired,BBR,10mbps,4.544149
QUIC,wired,BBR,10mbps,4.211533
QUIC,wired,BBR,10mbps,4.189704
QUIC,wired,BBR,10mbps,4.460593
QUIC,wired,BBR,10mbps,4.938555
QUIC,wired,BBR,10mbps,4.430443
QUIC,wired,BBR,10mbps,4.095853
QUIC,wired,BBR,10mbps,4.237629
QUIC,wired,BBR,10mbps,4.0275702
QUIC,wired,BBR,10mbps,4.65329
QUIC,wired,BBR,10mbps,4.395327
QUIC,wired,BBR,10mbps,5.10432
QUIC,wired,BBR,10mbps,6.018418
QUIC,wired,BBR,10mbps,5.716188
QUIC,wired,BBR,10mbps,6.2640543
QUIC,wired,BBR,10mbps,8.113507
QUIC,wired,BBR,10mbps,8.486586
QUIC,wired,BBR,10mbps,9.038212
QUIC,wired,BBR,10mbps,8.115707
QUIC,wired,BBR,10mbps,8.434783
QUIC,wired,BBR,10mbps,8.26869
QUIC,wired,BBR,10mbps,7.431331
QUIC,wired,BBR,10mbps,7.625734
QUIC,wired,BBR,10mbps,7.150787
QUIC,wired,BBR,10mbps,7.082185
QUIC,wired,BBR,10mbps,6.362032
QUIC,wired,BBR,10mbps,5.808639
QUIC,wired,BBR,10mbps,6.047126
QUIC,wired,BBR,10mbps,5.551547
QUIC,wired,BBR,10mbps,5.648582
QUIC,wired,BBR,10mbps,5.058579
QUIC,wired,BBR,10mbps,4.527086
QUIC,wired,BBR,10mbps,4.7755313
QUIC,wired,BBR,10mbps,4.3110113
QUIC,wired,BBR,10mbps,4.4218416
QUIC,wired,BBR,10mbps,3.9459999
QUIC,wired,BBR,10mbps,3.496069
QUIC,wired,BBR,10mbps,3.451703
QUIC,wired,BBR,10mbps,3.5328438
QUIC,wired,BBR,10mbps,3.843647
QUIC,wired,BBR,10mbps,3.8899012
QUIC,wired,BBR,10mbps,4.470721
QUIC,wired,BBR,10mbps,4.297769
QUIC,wired,BBR,10mbps,4.142057
QUIC,wired,BBR,10mbps,4.546672
QUIC,wired,BBR,10mbps,4.097507
QUIC,wired,BBR,10mbps,4.518825
QUIC,wired,BBR,10mbps,4.236711
QUIC,wired,BBR,10mbps,4.099045
QUIC,wired,BBR,10mbps,4.686838
QUIC,wired,BBR,10mbps,4.519315
QUIC,wired,BBR,10mbps,5.013048
QUIC,wired,BBR,10mbps,4.8023386
QUIC,wired,BBR,10mbps,4.5745897
QUIC,wired,BBR,10mbps,5.0923853
QUIC,wired,BBR,10mbps,4.85887
QUIC,wired,BBR,10mbps,5.326298
QUIC,wired,BBR,10mbps,5.0613184
QUIC,wired,BBR,10mbps,4.793126
QUIC,wired,BBR,10mbps,5.2812037
QUIC,wired,BBR,10mbps,5.002318
QUIC,wired,BBR,10mbps,5.297131
QUIC,wired,BBR,10mbps,4.904487
QUIC,wired,BBR,10mbps,4.522799
QUIC,wired,BBR,10mbps,4.9111543
QUIC,wired,BBR,10mbps,4.559816
QUIC,wired,BBR,10mbps,4.7661343
QUIC,wired,BBR,10mbps,4.243717
QUIC,wired,BBR,10mbps,3.766339
QUIC,wired,BBR,10mbps,3.83566
QUIC,wired,BBR,10mbps,3.989676
QUIC,wired,BBR,10mbps,5.398959
QUIC,wired,BBR,10mbps,4.766721
QUIC,wired,BBR,10mbps,4.8456063
QUIC,wired,BBR,10mbps,5.135767
QUIC,wired,BBR,10mbps,5.0159197
QUIC,wired,BBR,10mbps,5.1568623
QUIC,wired,BBR,10mbps,5.044317
QUIC,wired,BBR,10mbps,5.466689
QUIC,wired,BBR,10mbps,5.174744
QUIC,wired,BBR,10mbps,4.9072638
QUIC,wired,BBR,10mbps,5.381734
QUIC,wired,BBR,10mbps,5.117286
QUIC,wired,BBR,10mbps,5.406217
QUIC,wired,BBR,10mbps,4.992837
QUIC,wired,BBR,10mbps,4.59842
QUIC,wired,BBR,10mbps,4.97767
QUIC,wired,BBR,10mbps,4.619153
QUIC,wired,BBR,10mbps,4.835964
QUIC,wired,BBR,10mbps,4.357365
QUIC,wired,BBR,10mbps,3.9136992
QUIC,wired,BBR,10mbps,4.0888863
QUIC,wired,BBR,10mbps,3.658225
QUIC,wired,BBR,10mbps,3.850326
QUIC,wired,BBR,10mbps,5.228083
QUIC,wired,BBR,10mbps,5.379749
QUIC,wired,BBR,10mbps,6.4977117
QUIC,wired,BBR,10mbps,6.084157
QUIC,wired,BBR,10mbps,5.8492537
QUIC,wired,BBR,10mbps,5.897109
QUIC,wired,BBR,10mbps,5.221995
QUIC,wired,BBR,10mbps,5.261912
QUIC,wired,BBR,10mbps,5.512225
QUIC,wired,BBR,10mbps,5.465641
QUIC,wired,BBR,10mbps,4.865764
QUIC,wired,BBR,10mbps,4.299437
QUIC,wired,BBR,10mbps,4.292975
QUIC,wired,BBR,10mbps,5.645012
QUIC,wired,BBR,10mbps,5.458104
QUIC,wired,BBR,10mbps,5.522067
QUIC,wired,BBR,10mbps,5.240767
QUIC,wired,BBR,10mbps,5.648388
QUIC,wired,BBR,10mbps,5.357859
QUIC,wired,BBR,10mbps,5.0704913
QUIC,wired,BBR,10mbps,5.528193
QUIC,wired,BBR,10mbps,5.1128564
QUIC,wired,BBR,10mbps,5.5215077
QUIC,wired,BBR,10mbps,5.234527
QUIC,wired,BBR,10mbps,4.957991
QUIC,wired,BBR,10mbps,5.430801
QUIC,wired,BBR,10mbps,5.163043
QUIC,wired,BBR,10mbps,5.4560027
QUIC,wired,BBR,10mbps,5.031626
QUIC,wired,BBR,10mbps,4.620118
QUIC,wired,BBR,10mbps,4.9905653
QUIC,wired,BBR,10mbps,4.633547
QUIC,wired,BBR,10mbps,4.82124
QUIC,wired,BBR,10mbps,5.2568383
QUIC,wired,BBR,10mbps,4.703348
QUIC,wired,BBR,10mbps,4.926602
QUIC,wired,BBR,10mbps,4.381016
QUIC,wired,BBR,10mbps,4.482884
QUIC,wired,BBR,10mbps,4.820914
QUIC,wired,BBR,10mbps,4.270434
QUIC,wired,BBR,10mbps,4.4085927
QUIC,wired,BBR,10mbps,3.9350698
QUIC,wired,BBR,10mbps,3.972252
QUIC,wired,BBR,10mbps,4.204745
QUIC,wired,BBR,10mbps,4.074324
QUIC,wired,BBR,10mbps,4.616128
QUIC,wired,BBR,10mbps,4.4469523
QUIC,wired,BBR,10mbps,4.2733707
QUIC,wired,BBR,10mbps,4.824356
QUIC,wired,BBR,10mbps,4.48596
QUIC,wired,BBR,10mbps,5.211853
QUIC,wired,BBR,10mbps,4.848425
QUIC,wired,BBR,10mbps,4.476938
QUIC,wired,BBR,10mbps,4.8815093
QUIC,wired,BBR,10mbps,4.561008
QUIC,wired,BBR,10mbps,4.928425
QUIC,wired,BBR,10mbps,4.579138
QUIC,wired,BBR,10mbps,4.237578
QUIC,wired,BBR,10mbps,4.655396
QUIC,wired,BBR,10mbps,4.338916
QUIC,wired,BBR,10mbps,4.570797
QUIC,wired,BBR,10mbps,5.019139
QUIC,wired,BBR,10mbps,4.491446
QUIC,wired,BBR,10mbps,4.738342
QUIC,wired,BBR,10mbps,4.273136
QUIC,wired,BBR,10mbps,4.384285
QUIC,wired,BBR,10mbps,4.7450366
QUIC,wired,BBR,10mbps,4.647137
QUIC,wired,BBR,10mbps,4.6115227
QUIC,wired,BBR,10mbps,4.8127117
QUIC,wired,BBR,10mbps,4.729172
QUIC,wired,BBR,10mbps,4.898229
QUIC,wired,BBR,10mbps,4.8355513
QUIC,wired,BBR,10mbps,5.292155
QUIC,wired,BBR,10mbps,5.0332446
QUIC,wired,BBR,10mbps,4.7846723
QUIC,wired,BBR,10mbps,5.277792
QUIC,wired,BBR,10mbps,5.025546
QUIC,wired,BBR,10mbps,5.330304
QUIC,wired,BBR,10mbps,4.933149
QUIC,wired,BBR,10mbps,4.5555873
QUIC,wired,BBR,10mbps,4.93513
QUIC,wired,BBR,10mbps,4.594061
QUIC,wired,BBR,10mbps,4.957344
QUIC,wired,BBR,10mbps,4.594728
QUIC,wired,BBR,10mbps,4.262982
QUIC,wired,BBR,10mbps,4.660289
QUIC,wired,BBR,10mbps,4.347737
QUIC,wired,BBR,10mbps,4.592496
QUIC,wired,BBR,10mbps,4.157166
QUIC,wired,BBR,10mbps,3.7129562
QUIC,wired,BBR,10mbps,3.904056
QUIC,wired,BBR,10mbps,3.4851952
QUIC,wired,BBR,10mbps,3.701998
QUIC,wired,BBR,10mbps,4.140062
QUIC,wired,BBR,10mbps,3.67962
QUIC,wired,BBR,10mbps,3.882217
QUIC,wired,BBR,10mbps,3.472298
QUIC,wired,BBR,10mbps,3.572129
QUIC,wired,BBR,10mbps,3.8729959
QUIC,wired,BBR,10mbps,3.9134588
QUIC,wired,BBR,10mbps,4.481838
QUIC,wired,BBR,10mbps,4.334897
QUIC,wired,BBR,10mbps,4.180883
QUIC,wired,BBR,10mbps,4.7475963
QUIC,wired,BBR,10mbps,4.567798
QUIC,wired,BBR,10mbps,5.069002
QUIC,wired,BBR,10mbps,4.844503
QUIC,wired,BBR,10mbps,4.617881
QUIC,wired,BBR,10mbps,5.1324043
QUIC,wired,BBR,10mbps,4.904881
QUIC,wired,BBR,10mbps,5.365888
QUIC,wired,BBR,10mbps,5.111869
QUIC,wired,BBR,10mbps,4.869648
QUIC,wired,BBR,10mbps,5.348648
QUIC,wired,BBR,10mbps,5.089416
QUIC,wired,BBR,10mbps,5.5268893
QUIC,wired,BBR,10mbps,5.24766
QUIC,wired,BBR,10mbps,4.963871
QUIC,wired,BBR,10mbps,5.428376
QUIC,wired,BBR,10mbps,5.1606393
QUIC,wired,BBR,10mbps,5.578555
QUIC,wired,BBR,10mbps,5.277379
QUIC,wired,BBR,10mbps,4.9832153
QUIC,wired,BBR,10mbps,5.437965
QUIC,wired,BBR,10mbps,5.169808
QUIC,wired,BBR,10mbps,5.453446
QUIC,wired,BBR,10mbps,5.029899
QUIC,wired,BBR,10mbps,4.650401
QUIC,wired,BBR,10mbps,5.009379
QUIC,wired,BBR,10mbps,4.649501
QUIC,wired,BBR,10mbps,4.857919
QUIC,wired,BBR,10mbps,4.3823457
QUIC,wired,BBR,10mbps,3.9708288
QUIC,wired,BBR,10mbps,4.290448
QUIC,wired,BBR,10mbps,3.892743
QUIC,wired,BBR,10mbps,4.0545187
QUIC,wired,BBR,10mbps,3.634384
QUIC,wired,BBR,10mbps,3.239987
QUIC,wired,BBR,10mbps,3.4991179
QUIC,wired,BBR,10mbps,3.15359
QUIC,wired,BBR,10mbps,3.282566
QUIC,wired,BBR,10mbps,3.6308749
QUIC,wired,BBR,10mbps,3.726541
QUIC,wired,BBR,10mbps,4.33168
QUIC,wired,BBR,10mbps,4.19526
QUIC,wired,BBR,10mbps,4.055057
QUIC,wired,BBR,10mbps,4.630668
QUIC,wired,BBR,10mbps,4.456336
QUIC,wired,BBR,10mbps,4.831154
QUIC,wired,BBR,10mbps,4.5029793
QUIC,wired,BBR,10mbps,4.1702538
QUIC,wired,BBR,10mbps,4.605846
QUIC,wired,BBR,10mbps,4.302875
QUIC,wired,BBR,10mbps,4.5544806
QUIC,wired,BBR,10mbps,4.1193266
QUIC,wired,BBR,10mbps,3.7110398
QUIC,wired,BBR,10mbps,4.062214
QUIC,wired,BBR,10mbps,3.691622
QUIC,wired,BBR,10mbps,3.8901649
QUIC,wired,BBR,10mbps,3.484132
QUIC,wired,BBR,10mbps,3.09669
QUIC,wired,BBR,10mbps,3.389508
QUIC,wired,BBR,10mbps,3.869045
QUIC,wired,BBR,10mbps,3.904591
QUIC,wired,BBR,10mbps,4.164468
QUIC,wired,BBR,10mbps,4.153049
QUIC,wired,BBR,10mbps,4.6894813
QUIC,wired,BBR,10mbps,4.517082
QUIC,wired,BBR,10mbps,4.338657
QUIC,wired,BBR,10mbps,4.8920183
QUIC,wired,BBR,10mbps,4.547257
QUIC,wired,BBR,10mbps,4.910882
QUIC,wired,BBR,10mbps,4.574972
QUIC,wired,BBR,10mbps,4.232835
QUIC,wired,BBR,10mbps,4.6387963
QUIC,wired,BBR,10mbps,4.336204
QUIC,wired,BBR,10mbps,4.7301493
QUIC,wired,BBR,10mbps,4.956062
QUIC,wired,BBR,10mbps,4.58308
QUIC,wired,BBR,10mbps,4.9588847
QUIC,wired,BBR,10mbps,4.6159663
QUIC,wired,BBR,10mbps,4.834314
QUIC,wired,BBR,10mbps,4.3675323
QUIC,wired,BBR,10mbps,3.9389563
QUIC,wired,BBR,10mbps,4.2704897
QUIC,wired,BBR,10mbps,3.873713
QUIC,wired,BBR,10mbps,4.186088
QUIC,wired,BBR,10mbps,3.8005931
QUIC,wired,BBR,10mbps,3.430243
QUIC,wired,BBR,10mbps,3.815672
QUIC,wired,BBR,10mbps,3.484055
QUIC,wired,BBR,10mbps,3.70113
QUIC,wired,BBR,10mbps,3.324684
QUIC,wired,BBR,10mbps,2.967959
QUIC,wired,BBR,10mbps,3.265297
QUIC,wired,BBR,10mbps,2.952039
QUIC,wired,BBR,10mbps,3.1019928
QUIC,wired,BBR,10mbps,3.4715471
QUIC,wired,BBR,10mbps,3.560819
QUIC,wired,BBR,10mbps,4.1817913
QUIC,wired,BBR,10mbps,4.0632353
QUIC,wired,BBR,10mbps,3.9411411
QUIC,wired,BBR,10mbps,4.529317
QUIC,wired,BBR,10mbps,4.369483
QUIC,wired,BBR,10mbps,4.750824
QUIC,wired,BBR,10mbps,4.4311585
QUIC,wired,BBR,10mbps,4.118029
QUIC,wired,BBR,10mbps,4.557773
QUIC,wired,BBR,10mbps,4.2543116
QUIC,wired,BBR,10mbps,4.516828
QUIC,wired,BBR,10mbps,4.07998
QUIC,wired,BBR,10mbps,3.672009
QUIC,wired,BBR,10mbps,4.026018
QUIC,wired,BBR,10mbps,3.673613
QUIC,wired,BBR,10mbps,3.8723161
QUIC,wired,BBR,10mbps,3.4822788
QUIC,wired,BBR,10mbps,3.108528
QUIC,wired,BBR,10mbps,3.397488
QUIC,wired,BBR,10mbps,3.067269
QUIC,wired,BBR,10mbps,3.2064662
QUIC,wired,BBR,10mbps,3.559252
QUIC,wired,BBR,10mbps,3.611881
QUIC,wired,BBR,10mbps,4.2274127
QUIC,wired,BBR,10mbps,4.110572
QUIC,wired,BBR,10mbps,3.973997
QUIC,wired,BBR,10mbps,4.57021
QUIC,wired,BBR,10mbps,4.400312
QUIC,wired,BBR,10mbps,4.781406
QUIC,wired,BBR,10mbps,4.465479
QUIC,wired,BBR,10mbps,4.138495
QUIC,wired,BBR,10mbps,4.569732
QUIC,wired,BBR,10mbps,4.267242
QUIC,wired,BBR,10mbps,4.531711
QUIC,wired,BBR,10mbps,4.0933986
QUIC,wired,BBR,10mbps,3.690974
QUIC,wired,BBR,10mbps,4.047474
QUIC,wired,BBR,10mbps,3.671089
QUIC,wired,BBR,10mbps,3.871726
QUIC,wired,BBR,10mbps,4.283551
QUIC,wired,BBR,10mbps,3.809644
QUIC,wired,BBR,10mbps,4.003766
QUIC,wired,BBR,10mbps,3.605562
QUIC,wired,BBR,10mbps,3.688416
QUIC,wired,BBR,10mbps,4.0032
QUIC,wired,BBR,10mbps,3.568327
QUIC,wired,BBR,10mbps,3.816908
QUIC,wired,BBR,10mbps,3.431479
QUIC,wired,BBR,10mbps,3.648306
QUIC,wired,BBR,10mbps,3.2821321
QUIC,wired,BBR,10mbps,4.2122517
QUIC,wired,BBR,10mbps,4.361399
QUIC,wired,BBR,10mbps,3.9089332
QUIC,wired,BBR,10mbps,4.084273
QUIC,wired,BBR,10mbps,3.6824028
QUIC,wired,BBR,10mbps,3.27102
QUIC,wired,BBR,10mbps,3.558509
QUIC,wired,BBR,10mbps,3.2025359
QUIC,wired,BBR,10mbps,3.4596071
QUIC,wired,BBR,10mbps,3.120051
QUIC,wired,BBR,10mbps,2.796846
QUIC,wired,BBR,10mbps,3.112926
QUIC,wired,BBR,10mbps,3.898329
QUIC,wired,BBR,10mbps,3.924299
QUIC,wired,BBR,10mbps,4.202222
QUIC,wired,BBR,10mbps,4.080659
QUIC,wired,BBR,10mbps,4.11376
QUIC,wired,BBR,10mbps,4.3685503
QUIC,wired,BBR,10mbps,4.362903
QUIC,wired,BBR,10mbps,4.585094
QUIC,wired,BBR,10mbps,4.565121
QUIC,wired,BBR,10mbps,4.5445824
QUIC,wired,BBR,10mbps,4.7608137
QUIC,wired,BBR,10mbps,4.832805
QUIC,wired,BBR,10mbps,4.3368583
QUIC,wired,BBR,10mbps,3.849716
QUIC,wired,BBR,10mbps,4.045241
QUIC,wired,BBR,10mbps,3.626379
QUIC,wired,BBR,10mbps,3.6752672
QUIC,wired,BBR,10mbps,3.975029
QUIC,wired,BBR,10mbps,4.00987
QUIC,wired,BBR,10mbps,4.569215
QUIC,wired,BBR,10mbps,4.405415
QUIC,wired,BBR,10mbps,4.230988
QUIC,wired,BBR,10mbps,4.790606
QUIC,wired,BBR,10mbps,4.61157
QUIC,wired,BBR,10mbps,5.105604
QUIC,wired,BBR,10mbps,4.865697
QUIC,wired,BBR,10mbps,4.631003
QUIC,wired,BBR,10mbps,5.1358614
QUIC,wired,BBR,10mbps,4.904561
QUIC,wired,BBR,10mbps,5.2201467
QUIC,wired,BBR,10mbps,4.839714
QUIC,wired,BBR,10mbps,4.46309
QUIC,wired,BBR,10mbps,4.862347
QUIC,wired,BBR,10mbps,4.523596
QUIC,wired,BBR,10mbps,4.751469
QUIC,wired,BBR,10mbps,4.289388
QUIC,wired,BBR,10mbps,3.862268
QUIC,wired,BBR,10mbps,4.181397
QUIC,wired,BBR,10mbps,3.800701
QUIC,wired,BBR,10mbps,3.9773533
QUIC,wired,BBR,10mbps,3.5693572
QUIC,wired,BBR,10mbps,3.172358
QUIC,wired,BBR,10mbps,3.452647
QUIC,wired,BBR,10mbps,3.109002
QUIC,wired,BBR,10mbps,3.2380989
QUIC,wired,BBR,10mbps,3.5931602
